Date,ma20_slope,ma60_slope,bias_ma20,bias_ma60,vol_ratio_5_20,volatility_20d,rsi_diff_3d,rsi_monthly,macd_monthly,sox_mom,rs_vs_sox,usd_twd_mom20,vix_ma20_bias,inst_net_buy_20d,inst_accel,margin_mom,revenue_mom
2023-09-20,0.0021187458971928842,-0.004656525555539233,-0.01829431404675409,-0.037085323781830846,1.4175936721851539,0.24040542394635847,-14.633408571020944,57.90718913677557,18.598946730355692,-0.056412933506838514,0.031020078820889863,9.382554544501431e-05,0.06578440474591926,-87308455.0,-3908490.25,0.10703119803099836,-0.04375503640286338
2023-09-21,-0.0018230825491954079,-0.005080534389078168,-0.029959284157474165,-0.050235582511935044,1.5343284452515977,0.22903101601275752,-4.747716375407414,57.90718913677557,18.598946730355692,-0.04091860775397005,-0.01947390422236628,0.004806002581546842,0.23325722814474253,-118974296.0,-7861296.8,0.16376068376068376,-0.04375503640286338
2023-09-22,-0.005758137448154568,-0.0058629948618405285,-0.03730451539413625,-0.05789332123860263,1.3839697849276185,0.20395347662315844,-10.233679998793477,57.90718913677557,18.598946730355692,-0.03729202492327588,-0.0013328679183383096,0.010181027282721411,0.20292343580646174,-122833801.0,-11989410.149999999,0.1649173445289951,-0.04375503640286338
2023-09-25,-0.008222925015643374,-0.006169833357131004,-0.029897264949666838,-0.05111448721209789,1.1690264649661937,0.20407665890161727,-7.4801434566856315,57.90718913677557,18.598946730355692,-0.04194901207056789,0.003565563271906602,0.010027670105194453,0.1744674673039642,-128094597.0,-8100737.950000001,0.18077666022780248,-0.04375503640286338
2023-09-26,-0.01096627020900667,-0.0068942810805030785,-0.03832397507963544,-0.060351358701329,1.1954048666201558,0.20482543950384463,-5.766107075475787,57.90718913677557,18.598946730355692,-0.08264062837267594,0.0281007960427353,0.008950834790210749,0.29601755094856896,-144906700.0,-7808361.0,0.2551169083466316,-0.04375503640286338
2023-09-27,-0.01244672203011878,-0.007679043186820774,-0.03007633921697016,-0.05321269717645269,1.1188659710461155,0.20501162916081225,8.160171676817043,57.90718913677557,18.598946730355692,-0.07752914878004724,0.023314453601146146,0.013309411069562849,0.2285078093442159,-147175124.0,-4810996.8,0.2747709654686399,-0.04375503640286338
2023-09-28,-0.011480806265372574,-0.008048261668707996,-0.026141492804075767,-0.049797087363346676,1.0560680578501305,0.20330680935498366,6.096943514328096,57.90718913677557,18.598946730355692,-0.068086274066949,0.026039419298550692,0.013428181324204536,0.1544991599433802,-144501527.0,-1172747.25,0.2496546007184306,-0.04375503640286338
2023-10-02,-0.010672078353052296,-0.007489652044333819,-0.006414272375867796,-0.030781455569983712,0.9927867792502746,0.21678617884578918,15.536361825190156,52.687841776878415,17.03568830930766,-0.06353520235748122,0.041586526043744465,0.013745013326578848,0.15509498304975355,-139566689.0,2281292.25,0.2825498575498575,-0.04375503640286338
2023-10-03,-0.011058203421239133,-0.00705042212418578,-0.011575775183624541,-0.03709596949584409,0.9569147429591786,0.2076980656371435,3.039453077204392,52.687841776878415,17.03568830930766,-0.08315864997033795,0.03818523569653631,0.01392837963845106,0.2695764186066841,-142883623.0,2966780.5500000003,0.30049118751805826,-0.04375503640286338
2023-10-04,-0.010996229554304677,-0.006612221388815549,-0.025758052933403185,-0.05227429429331263,0.939932794416378,0.213057200802053,-1.9372186466899706,52.687841776878415,17.03568830930766,-0.07027276648301617,0.017554623887235277,0.014247669024255005,0.175317067601549,-152323888.0,4114238.6000000006,0.3246753246753247,-0.04375503640286338
