Date,Open,High,Low,Close,Volume,SOX_Close,USD_TWD,VIX_Close
2018-02-21,198.1296954912009,198.1296954912009,196.10382948413337,196.50900268554688,71504174,1325.3499755859375,29.319000244140625,20.020000457763672
2018-02-22,197.72445366526944,197.72445366526944,193.67272305737455,194.0778961181641,39239993,1322.0899658203125,29.218000411987305,18.71999931335449
2018-02-23,195.2934057118941,198.5347900390625,195.2934057118941,198.5347900390625,26985776,1351.0899658203125,29.2810001373291,16.489999771118164
2018-02-26,200.15550878807207,200.5606818827848,198.5348164092213,199.75033569335935,35901810,1380.27001953125,28.47900009155273,15.800000190734863
2018-02-27,202.9916959623011,202.9916959623011,199.3451385498047,199.3451385498047,40818119,1374.719970703125,29.20199966430664,18.59000015258789
2018-03-01,197.72446972254372,198.5348159099312,196.1037773477688,196.91412353515625,39719984,1340.1400146484375,29.33300018310547,22.46999931335449
2018-03-02,194.48309326171875,195.29343948364257,193.267573928833,194.48309326171875,35139170,1363.780029296875,29.28899955749512,19.59000015258789
2018-03-05,196.5088933150961,196.91406629100348,194.8882014114664,195.69854736328125,27337846,1375.8599853515625,29.26799964904785,18.729999542236328
2018-03-06,198.93996002197264,202.5865173339844,198.93996002197264,202.5865173339844,34890780,1396.469970703125,29.256999969482425,18.36000061035156
2018-03-07,200.9658484825721,201.37102156419024,199.34515615609976,200.15550231933597,30391219,1400.469970703125,29.198999404907227,17.760000228881836
2018-03-08,202.18136596679688,203.802058279156,201.7761928887071,202.18136596679688,20645694,1402.050048828125,29.256999969482425,16.540000915527344
2018-03-09,202.5865109380848,203.39685698183712,201.37099187245627,202.9916839599609,19831063,1431.1600341796875,29.32900047302246,14.640000343322754
2018-03-12,204.20721916138652,206.6382574847364,203.8020461074949,205.82791137695312,24492615,1445.9000244140625,29.24799919128418,15.779999732971191
2018-03-13,207.04347249623893,209.8796844482422,206.63829936023845,209.8796844482422,33756883,1423.4599609375,29.256000518798828,16.350000381469727
2018-03-14,207.85378384126295,208.6641299770964,207.0434377054296,208.2589569091797,23772838,1423.5,29.256999969482425,17.229999542236328
2018-03-15,209.0693291159237,209.0693291159237,206.63829040527344,206.63829040527344,19396493,1422.0699462890625,29.17300033569336,16.59000015258789
2018-03-16,205.01759793150657,207.44863664215688,202.1813861024146,206.63829040527344,62929326,1422.5400390625,29.12800025939941,15.800000190734863
2018-03-19,204.61242481306488,207.04346352371516,203.3969054577397,206.63829040527344,21440766,1394.8199462890625,29.113000869750977,19.020000457763672
2018-03-20,205.017578125,205.8279242835968,203.80205888710472,205.017578125,21840151,1405.5,29.15699958801269,18.200000762939453
2018-03-21,206.6382153199451,206.6382153199451,203.39683155022047,204.6123504638672,28976737,1407.97998046875,29.145000457763672,17.860000610351562
2018-03-22,206.23313239459728,206.23313239459728,202.18140091336747,203.80209350585935,27000668,1368.97998046875,29.07200050354004,23.34000015258789
2018-03-23,198.5347900390625,200.1554822026467,197.7244439572704,198.5347900390625,52498390,1323.9200439453125,29.177000045776367,24.8700008392334
2018-03-26,195.6985978394808,198.1296363219588,195.6985978394808,197.3192901611328,36987945,1380.0999755859375,29.177000045776367,21.030000686645508
2018-03-27,200.96584268395168,203.3968811035156,200.15549654409705,203.3968811035156,31008260,1327.93994140625,29.075000762939453,22.5
2018-03-28,200.56065524354275,200.9658282844388,197.7244439572704,198.5347900390625,29637411,1299.8199462890625,29.177000045776367,22.8700008392334
2018-03-29,196.914110652736,200.1554951902296,196.5089375855493,197.72445678710935,36165345,1328.9000244140625,29.136999130249023,19.96999931335449
2018-03-30,200.5606576873035,202.18134987063524,199.3451385498047,199.3451385498047,16996346,1328.9000244140625,29.101999282836918,19.96999931335449
2018-04-02,201.37102807221015,201.77620116692287,198.5348164092213,199.75033569335935,17696003,1277.010009765625,28.974000930786133,23.6200008392334
2018-04-03,196.914110652736,198.12962985429607,196.10376451836257,197.72445678710935,35813944,1302.0899658203125,29.142000198364254,21.100000381469727
2018-04-09,200.9658282844388,200.9658282844388,197.3192709163744,198.5347900390625,34694824,1273.800048828125,29.309999465942383,21.770000457763672
2018-04-10,198.129610609377,201.77616785985637,197.31926455371493,198.93995666503903,25156994,1314.5400390625,29.242000579833984,20.46999931335449
2018-04-11,199.7503315710252,201.37102391642907,199.7503315710252,200.96585083007807,21607935,1315.06005859375,29.190000534057617,20.239999771118164
2018-04-12,201.37100132533484,201.37100132533484,197.7244439572704,198.5347900390625,20409657,1339.6600341796875,29.18600082397461,18.489999771118164
2018-04-13,199.34514257512944,199.34514257512944,197.72445035907143,198.12962341308597,19742548,1329.4000244140625,29.28400039672852,17.40999984741211
2018-04-16,196.9141170807198,197.7244632415458,196.1037709198938,197.3192901611328,18350139,1332.52001953125,29.30900001525879,16.559999465942383
2018-04-17,196.9141116743328,197.31928474362155,192.45720791215652,192.8623809814453,42756389,1357.719970703125,29.34600067138672,15.25
2018-04-18,194.07790018931155,195.69859246646652,191.64686177357905,192.8623809814453,42500048,1343.780029296875,29.374000549316406,15.600000381469728
2018-04-19,196.1037581430135,198.12962341308597,195.2934120349845,198.12962341308597,31901989,1285.8800048828125,29.280000686645508,15.960000038146973
2018-04-20,184.7589287237309,187.5951403488759,184.7589287237309,185.56927490234372,128452087,1270.8299560546875,29.382999420166016,16.8799991607666
2018-04-23,183.54339599609372,184.3537421152818,182.32787681731168,183.54339599609372,71009975,1253.97998046875,29.468000411987305,16.34000015258789
2018-04-24,182.32790068907883,184.3537662522908,182.32790068907883,183.94859313964844,40967892,1243.6700439453125,29.597999572753903,18.020000457763672
2018-04-25,182.7330233425564,183.138196343316,181.51750434027775,182.32785034179688,46771110,1242.18994140625,29.61199951171875,17.84000015258789
2018-04-26,182.32787364238015,182.7330466949188,179.0864892220712,179.89683532714844,48023557,1268.2099609375,29.67799949645996,16.239999771118164
2018-04-27,182.3279156780883,182.7330888240396,179.08653051047784,181.1123962402344,34174459,1258.1099853515625,29.632999420166016,15.40999984741211
2018-04-30,181.92272757643644,184.7589393649332,180.30203512586684,183.94859313964844,28500789,1244.4000244140625,29.540000915527344,15.93000030517578
2018-05-02,183.94856830135052,184.35374135928305,180.30201077995812,180.70718383789065,38167942,1259.4200439453125,29.69700050354004,15.970000267028809
2018-05-03,179.08650854547548,180.30202783424568,178.27616235296202,178.68133544921875,31690731,1267.43994140625,29.77300071716309,15.899999618530272
2018-05-04,179.08649160616068,181.5175299537556,178.68131854822818,180.70718383789065,27208722,1296.72998046875,29.667999267578125,14.770000457763672
2018-05-07,182.3279156780883,182.7330888240396,179.49170365642914,181.1123962402344,23268759,1308.47998046875,29.673999786376957,14.75
2018-05-08,181.5175267269737,185.1640841835424,181.11235367624383,184.7589111328125,40324763,1318.02001953125,29.8129997253418,14.710000038146973
2018-05-09,185.1640953778701,188.0003069044458,185.1640953778701,185.9744415283203,33778934,1336.6800537109375,29.804000854492188,13.420000076293944
2018-05-10,187.1899607539956,187.5951338292207,185.5692684530952,185.9744415283203,27530377,1360.719970703125,29.88400077819824,13.229999542236328
2018-05-11,188.0003075333624,189.6209998396845,186.7847883036208,188.81065368652344,30693910,1350.4599609375,29.70199966430664,12.649999618530272
2018-05-14,190.02617291626495,190.02617291626495,188.4054806099429,188.81065368652344,19921437,1367.5,29.667999267578125,12.93000030517578
2018-05-15,189.2158439785177,189.6210170919621,185.97445907096284,186.7848052978516,23771769,1351.0999755859375,29.79400062561035,14.630000114440918
2018-05-16,185.97445907096284,186.7848052978516,185.1641128440741,186.7848052978516,14409556,1370.0999755859375,29.88500022888184,13.420000076293944
2018-05-17,187.18995353244,187.595126592034,183.54339599609372,183.54339599609372,26852737,1364.8699951171875,29.80900001525879,13.43000030517578
2018-05-18,182.7330888240396,184.3537814078448,181.1123962402344,181.1123962402344,27664541,1345.199951171875,29.895000457763672,13.420000076293944
2018-05-21,182.32789018789236,186.3796210809566,182.32789018789236,185.56927490234372,16127815,1359.3399658203125,29.926000595092773,13.079999923706056
2018-05-22,186.3796210809566,189.2158327061016,185.56927490234372,185.56927490234372,22355097,1366.969970703125,29.91900062561035,13.220000267028809
2018-05-23,187.59511597881692,187.59511597881692,185.16407775878903,185.16407775878903,23062899,1373.949951171875,29.83300018310547,12.579999923706056
2018-05-24,185.97444799165015,186.3796210809566,185.1641018130373,185.56927490234372,12996610,1378.719970703125,29.91399955749512,12.529999732971191
2018-05-25,185.16407775878903,185.9744238321317,184.75890472211776,185.16407775878903,15971294,1390.8399658203125,29.91200065612793,13.220000267028809
2018-05-28,185.9744587028604,186.3796318155028,183.543420027006,183.94859313964844,16373270,1390.8399658203125,29.94499969482422,13.220000267028809
2018-05-29,183.5433693440755,183.5433693440755,181.11233133951825,182.32785034179688,23764776,1380.9200439453125,29.893999099731445,17.020000457763672
2018-05-30,181.51754056490387,181.51754056490387,178.68132899357724,179.0865020751953,49163788,1389.9100341796875,30.059999465942383,14.9399995803833
2018-05-31,179.49166703224182,181.5175323486328,178.68132090568542,181.5175323486328,96069458,1379.0,29.895999908447266,15.43000030517578
2018-06-01,181.922705411911,183.5433976650238,181.5175323486328,181.5175323486328,27617994,1411.31005859375,29.96999931335449,13.460000038146973
2018-06-04,184.3537556344245,185.56927490234372,183.9485825451181,185.56927490234372,25959480,1422.6700439453125,29.804000854492188,12.739999771118164
2018-06-05,186.3796210809566,186.3796210809566,183.54340945581163,185.56927490234372,26534884,1428.510009765625,29.64299964904785,12.399999618530272
2018-06-06,185.5692620318869,186.37960815429688,183.9485697870669,186.37960815429688,24767441,1437.93994140625,29.799999237060547,11.640000343322754
2018-06-07,187.18995427670689,187.59512733791183,184.75891590947688,186.37960815429688,24958266,1424.3399658203125,29.677000045776367,12.130000114440918
2018-06-08,185.569285590218,185.569285590218,183.13824691436363,183.94859313964844,23548851,1412.2900390625,29.756999969482425,12.18000030517578
2018-06-11,183.54341773649236,183.9485908440784,182.3278984137341,183.13824462890625,21696933,1408.989990234375,29.836000442504883,12.350000381469728
2018-06-12,182.32789018789236,185.56927490234372,181.51754400927948,185.56927490234372,29501260,1416.3699951171875,29.81599998474121,12.34000015258789
2018-06-13,185.5692516853069,188.0002899169922,184.7589056080785,188.0002899169922,28944970,1414.47998046875,29.801000595092773,12.9399995803833
2018-06-14,186.37960741325196,186.37960741325196,183.54339599609372,183.54339599609372,33408041,1423.1199951171875,29.80599975585937,12.119999885559082
2018-06-15,182.32787986854453,187.18995666503903,181.51753373579544,187.18995666503903,48059679,1422.0400390625,29.878999710083008,11.979999542236328
2018-06-19,182.7330233425564,183.138196343316,181.51750434027775,182.32785034179688,56889624,1391.5799560546875,30.15900039672852,13.350000381469728
2018-06-20,181.922725306148,184.3537639516645,181.11237909097588,183.13824462890625,40708701,1398.5999755859375,30.176000595092773,12.789999961853027
2018-06-21,184.3537421152818,184.75891517487585,183.1382229364997,183.54339599609372,31242557,1381.010009765625,30.16200065612793,14.640000343322754
2018-06-22,181.9227512904576,184.35379028320312,181.517578125,184.35379028320312,43581409,1371.0,30.319000244140625,13.770000457763672
2018-06-25,184.77369395964735,185.193634173192,183.09393310546875,183.09393310546875,45025211,1328.0400390625,30.29800033569336,17.329999923706055
2018-06-26,180.99422303668825,181.4141632293488,178.47458188072503,180.1543426513672,38446346,1333.4000244140625,30.34199905395508,15.920000076293944
2018-06-27,181.41418800891287,181.41418800891287,178.47460625876843,178.89454650878906,39888414,1300.510009765625,30.40699958801269,17.90999984741211
2018-06-28,177.21474615133036,180.15432724862728,176.37486583781694,178.05462646484375,37940780,1311.6400146484375,30.493000030517575,16.850000381469727
2018-06-29,178.0546446485277,182.25404664495525,178.0546446485277,181.8341064453125,34313680,1313.699951171875,30.569000244140625,16.09000015258789
2018-07-02,183.51385173619352,183.9337919003496,179.73439025878906,179.73439025878906,32449442,1321.81005859375,30.464000701904297,15.600000381469728
2018-07-03,180.99422303668825,183.0939239999909,179.31446226604612,180.1543426513672,28323220,1297.7099609375,30.53499984741211,16.139999389648438
2018-07-04,182.2540343955711,182.67397456698947,180.994213881316,181.4141540527344,15212295,1297.7099609375,30.51099967956543,16.139999389648438
2018-07-05,179.73440245870663,180.5742828440277,178.8945220733856,180.1543426513672,18225416,1332.9599609375,30.506999969482425,14.970000267028809
2018-07-06,182.67398377168013,182.67398377168013,180.57428280878725,182.2540435791016,29033762,1349.18994140625,30.50900077819824,13.369999885559082
2018-07-09,184.35374750348305,187.2933288987549,183.51386710483388,186.03350830078125,38734793,1358.030029296875,30.42799949645996,12.6899995803833
2018-07-10,187.2933104918884,188.1331908079955,186.45343017578125,186.45343017578125,20118957,1372.25,30.30900001525879,12.640000343322754
2018-07-11,184.7736968994141,184.7736968994141,183.0939360185103,184.7736968994141,19854690,1336.7099609375,30.399999618530277,13.630000114440918
2018-07-12,183.09394805285396,186.4534700354751,183.09394805285396,185.1936492919922,23666051,1346.199951171875,30.645000457763672,12.579999923706056
2018-07-13,186.87343096148996,188.55319213867188,186.87343096148996,188.55319213867188,29716311,1340.8299560546875,30.47900009155273,12.18000030517578
2018-07-16,188.55316783384453,188.97310807400905,187.7132873535156,187.7132873535156,15819254,1339.239990234375,30.56599998474121,12.829999923706056
2018-07-17,186.8733886994304,187.7132690980795,185.6135681014567,186.03350830078125,21548436,1358.989990234375,30.46999931335449,12.0600004196167
2018-07-18,187.2933349609375,188.1332153867713,186.4534545351037,187.2933349609375,39898658,1369.4599609375,30.48500061035156,12.100000381469728
2018-07-19,189.39307272726285,190.65289361014928,188.55319213867188,188.55319213867188,39661216,1365.8199462890625,30.559999465942383,12.869999885559082
2018-07-20,197.37188720703125,199.4715881347656,195.69212646484377,199.4715881347656,97969023,1359.18994140625,30.670000076293945,12.859999656677246
2018-07-23,200.7314026385422,205.77068471315,200.31146246565825,202.41116333007807,52256877,1361.3800048828125,30.57099914550781,12.619999885559082
2018-07-24,201.57128298431016,202.8311035029621,200.31146246565825,202.41116333007807,27239267,1346.5799560546875,30.56999969482422,12.40999984741211
2018-07-25,200.73143598592208,202.4111969565156,200.73143598592208,201.9912567138672,20962512,1353.1500244140625,30.61899948120117,12.289999961853027
2018-07-26,202.41116333007807,203.6709838487301,201.1513428114262,202.41116333007807,30606388,1378.4200439453125,30.39800071716309,12.140000343322754
2018-07-27,203.2510528252413,205.3507537841797,202.41117244166588,205.3507537841797,27129646,1372.239990234375,30.60300064086914,13.029999732971191
2018-07-30,205.3507476930949,206.1906280517578,204.93080751376337,206.1906280517578,22788730,1358.56005859375,30.55500030517578,14.260000228881836
2018-07-31,204.51084921612,206.6105499267578,203.25102878973735,206.6105499267578,27059442,1367.469970703125,30.57200050354004,12.829999923706056
2018-08-01,207.45044862070392,208.2903289794922,207.03050844130976,208.2903289794922,29136161,1365.1099853515625,30.57099914550781,13.149999618530272
2018-08-02,209.1302155102689,209.55015570205657,204.5108734006043,205.3507537841797,22402110,1378.8299560546875,30.621000289916992,12.1899995803833
2018-08-03,206.61057432846505,208.2903350953631,205.770693945016,207.4504547119141,24719097,1381.6400146484375,30.667999267578125,11.640000343322754
2018-08-06,205.77068787242632,207.45044858975223,204.93080751376337,206.1906280517578,22364568,1389.219970703125,30.572999954223636,11.270000457763672
2018-08-07,205.7706816300102,206.19062179660204,202.8311004638672,202.8311004638672,23992418,1400.0,30.57200050354004,10.93000030517578
2018-08-08,205.7707362319484,207.8704376220703,205.350795953924,207.8704376220703,24382432,1403.77001953125,30.46699905395508,10.850000381469728
2018-08-09,207.4504547119141,208.2903350953631,206.61057432846505,207.4504547119141,15128655,1389.06005859375,30.572999954223636,11.270000457763672
2018-08-10,207.0304807701889,207.45042089345503,205.3507202771245,205.77066040039065,15890492,1354.800048828125,30.59199905395508,13.15999984741211
2018-08-13,202.83113719916395,204.09095792710903,200.73143598592208,201.9912567138672,17881194,1356.75,30.731000900268555,14.779999732971191
2018-08-14,205.77071548242589,205.77071548242589,203.67101430403375,204.51089477539065,17358913,1354.18994140625,30.847999572753903,13.3100004196167
2018-08-15,205.35074146341836,205.35074146341836,201.15133979749976,202.8311004638672,18473321,1334.8599853515625,30.809999465942383,14.640000343322754
2018-08-16,199.89156478817992,202.8311466233002,199.89156478817992,200.7314453125,19155966,1333.0899658203125,30.826000213623047,13.449999809265137
2018-08-17,201.1513671875,202.41118785882043,200.7314269637265,201.1513671875,18324474,1323.4100341796875,30.74399948120117,12.640000343322754
2018-08-20,201.1513671875,201.5713074112735,199.89154651617957,201.1513671875,16933437,1322.0999755859375,30.655000686645508,12.489999771118164
2018-08-21,200.7314026385422,202.41116333007807,200.31146246565825,202.41116333007807,12014127,1348.280029296875,30.70599937438965,12.859999656677246
2018-08-22,202.8311278918558,203.67100833861295,201.99124744509865,203.2510681152344,12614240,1354.530029296875,30.631000518798828,12.25
2018-08-23,204.09093320881664,205.3507537841797,204.09093320881664,205.3507537841797,14839240,1356.1300048828125,30.66699981689453,12.40999984741211
2018-08-24,206.1906557181043,206.6105959537827,204.0909545397122,204.51089477539065,14355943,1375.8800048828125,30.8129997253418,11.989999771118164
2018-08-27,206.61054064692283,207.0304807701889,205.3507202771245,205.77066040039065,15152299,1397.4599609375,30.65999984741211,12.15999984741211
2018-08-28,208.7102904539548,209.9701111206789,208.29035023171343,209.5501708984375,36792531,1402.949951171875,30.677000045776367,12.5
2018-08-29,212.90970991569137,217.529052734375,212.90970991569137,217.529052734375,56993182,1406.3800048828125,30.589000701904297,12.25
2018-08-30,222.1483673443152,225.0879487647504,220.46860653263795,221.30848693847656,48957808,1393.1700439453125,30.61199951171875,13.529999732971191
2018-08-31,216.26915872097013,217.5289790630341,213.32957792282104,215.00933837890625,69069506,1401.199951171875,30.683000564575195,12.859999656677246
2018-09-03,217.52901918878817,218.3688995717565,215.42931823136743,215.8492584228516,26720905,1401.199951171875,30.66900062561035,12.859999656677246
2018-09-04,217.1090759277344,217.9489562988281,214.58943481445317,216.26919555664065,34304615,1410.9300537109375,30.729999542236328,13.15999984741211
2018-09-05,218.36887244022253,222.1483336939956,217.52899216160628,221.7283935546875,44864459,1403.8199462890625,30.714000701904297,13.90999984741211
2018-09-06,225.0879645219708,225.0879645219708,219.20880126953125,219.20880126953125,35698488,1366.3499755859375,30.72800064086914,14.649999618530272
2018-09-07,220.88851327607125,221.7283935546875,218.78881257953063,221.7283935546875,38663728,1360.77001953125,30.78400039672852,14.880000114440918
2018-09-10,223.82810659715045,223.82810659715045,220.46858529738083,222.1483459472656,41659795,1375.739990234375,30.80500030517578,14.15999984741211
2018-09-11,220.88853759765627,221.30847778320316,216.68913574218752,218.368896484375,34350276,1361.8900146484375,30.78199958801269,13.220000267028809
2018-09-12,219.20881966208316,220.0487001971869,216.68917805677185,218.78887939453125,37885965,1346.02001953125,30.742000579833984,13.140000343322754
2018-09-13,218.368927600337,218.368927600337,212.90970441032857,214.1695251464844,37576180,1362.199951171875,30.718000411987305,12.369999885559082
2018-09-14,215.8492794109944,219.6287415018484,215.8492794109944,219.20880126953125,37903219,1377.31005859375,30.69700050354004,12.06999969482422
2018-09-17,220.46860983205397,220.46860983205397,215.8492675308109,216.68914794921875,24765758,1357.47998046875,30.756999969482425,13.68000030517578
2018-09-18,215.42936439738995,215.8493046788664,213.329662990008,213.7496032714844,33960152,1368.8699951171875,30.798999786376957,12.789999961853027
2018-09-19,216.68914794921875,218.3689087860344,215.8492675308109,216.68914794921875,59227711,1371.6800537109375,30.7189998626709,11.75
2018-09-20,219.6287170410156,219.6287170410156,216.26919555664065,218.368896484375,29649071,1387.6700439453125,30.670000076293945,11.800000190734863
2018-09-21,219.6287384033203,219.6287384033203,216.68915681857223,219.6287384033203,35012974,1383.0899658203125,30.711000442504883,11.68000030517578
2018-09-25,219.6287261267993,221.72842714139588,218.78884572096072,221.30848693847656,24397062,1364.8199462890625,30.66699981689453,12.420000076293944
2018-09-26,220.88854673555727,221.30848693847656,219.20878592388,221.30848693847656,24859115,1351.8499755859375,30.590999603271484,12.890000343322754
2018-09-27,221.72843316995872,223.4081940273069,220.04867231261056,222.5683135986328,38495371,1357.8699951171875,30.590999603271484,12.40999984741211
2018-09-28,223.40822509765627,223.40822509765627,218.3689418247768,220.46864318847656,39626486,1366.739990234375,30.520999908447266,12.119999885559082
2018-10-01,220.04865418640836,221.72841490538852,219.20877382691825,220.88853454589844,22254380,1370.43994140625,30.44700050354004,12.0
2018-10-02,220.0486572265625,220.88853759765627,215.84925537109376,216.26919555664065,38391491,1370.8699951171875,30.549999237060547,12.050000190734863
2018-10-03,216.26919555664065,218.368896484375,215.84925537109376,218.368896484375,25228536,1372.4000244140625,30.642000198364254,11.609999656677246
2018-10-04,215.84927698570917,216.2692172133078,213.3296356201172,213.3296356201172,36408727,1347.1600341796875,30.731000900268555,14.220000267028809
2018-10-05,209.9700927734375,212.4897338867188,208.71027221679688,209.9700927734375,40204660,1315.8399658203125,30.80900001525879,14.81999969482422
2018-10-08,206.1906557181043,207.03053618946117,202.4111935969985,204.51089477539065,50876958,1301.0,30.900999069213867,15.6899995803833
2018-10-09,204.51087645233656,205.7706970464988,203.2510558581743,204.93081665039065,28905345,1300.1500244140625,30.952999114990234,15.949999809265137
2018-10-11,196.112097972828,196.112097972828,190.6528746887878,191.07281494140625,94589657,1229.3599853515625,31.069000244140625,24.979999542236328
2018-10-12,194.01235382466376,199.0516357421875,192.3325931854892,199.0516357421875,47175769,1253.5799560546875,30.94300079345703,21.309999465942383
2018-10-15,196.53200373784065,196.53200373784065,193.5924224853516,193.5924224853516,42168280,1241.8199462890625,30.892000198364254,21.299999237060547
2018-10-16,192.75253334528284,199.0516357421875,192.3325931854892,199.0516357421875,37818077,1282.949951171875,30.825000762939453,17.6200008392334
2018-10-17,202.83113434029823,204.09095505048643,199.8915526831925,200.31149291992188,42494858,1277.31005859375,30.76799964904785,17.399999618530273
2018-10-18,199.89156517367533,200.73144569961516,197.7918638588258,198.6317443847656,25676430,1245.300048828125,30.802000045776367,20.059999465942383
2018-10-19,194.01237468396204,198.63171693834207,193.17249427407475,198.21177673339844,28358460,1225.93994140625,30.94700050354004,19.88999938964844
2018-10-22,195.2721743040447,199.8915160617748,194.4322939844574,199.0516357421875,29275777,1234.199951171875,30.88500022888184,19.63999938964844
2018-10-23,194.85226148522415,196.5320223600968,193.1725006103516,193.1725006103516,32827745,1227.6099853515625,30.84499931335449,20.709999084472656
2018-10-24,193.17248840996905,194.01236879436016,190.6528472567955,192.75254821777344,44321950,1146.4100341796875,30.9379997253418,25.229999542236328
2018-10-25,185.19360956352773,186.453430036749,184.35372924804688,184.35372924804688,75524118,1173.2099609375,30.905000686645508,24.21999931335449
2018-10-26,187.29333199203285,188.1332124045532,182.25404951691087,185.6135711669922,38439644,1153.0,30.881000518798828,24.15999984741211
2018-10-29,187.2933533400632,188.1332338483146,185.6135923235604,186.8734130859375,18463792,1140.1500244140625,30.96299934387207,24.700000762939453
2018-10-30,185.61357410926988,188.9730958126051,185.193633896353,187.2933349609375,28877931,1187.5699462890625,30.89699935913086,23.350000381469727
2018-10-31,191.49274542392828,196.5320281982422,191.49274542392828,196.5320281982422,57283201,1202.300048828125,30.857999801635746,21.229999542236328
2018-11-01,198.21179510225917,199.0516755899806,195.69215363909484,197.79185485839844,41974797,1258.0799560546875,30.93099975585937,19.34000015258789
2018-11-02,198.6317443847656,198.6317443847656,196.11210280694615,198.6317443847656,30722361,1239.1600341796875,30.6200008392334,19.51000022888184
2018-11-05,195.6921415937708,197.7918426838327,194.852261157746,197.3719024658203,25452065,1228.5999755859375,30.59199905395508,19.959999084472656
2018-11-06,196.5320251074427,197.7918457812084,195.27220443367705,196.95196533203125,30468176,1242.6300048828125,30.69499969482422,19.90999984741211
2018-11-07,195.6921477358565,198.2117891230135,195.27220750466373,196.5320281982422,34424652,1257.469970703125,30.68199920654297,16.360000610351562
