stock_id,date,open,high,low,close,volume,sox_close,usd_twd,vix_close
2330,2018-04-12,201.37098584856304,201.37098584856304,197.72442876076207,198.53477478027344,20409657,1339.6600341796875,29.18600082397461,18.489999771118164
2330,2018-04-13,199.34515792753064,199.34515792753064,197.72446558665644,198.129638671875,19742548,1329.4000244140625,29.28400039672852,17.40999984741211
2330,2018-04-16,196.9141170807198,197.7244632415458,196.1037709198938,197.3192901611328,18350139,1332.52001953125,29.30900001525879,16.559999465942383
2330,2018-04-17,196.91412725368468,197.3193003550297,192.45722313888936,192.8623962402344,42756389,1357.719970703125,29.34600067138672,15.25
2330,2018-04-18,194.07791554426947,195.6986079496496,191.64687693619928,192.8623962402344,42500048,1343.780029296875,29.374000549316406,15.600000381469728
2330,2018-04-19,196.1037732457822,198.129638671875,195.29342707534508,198.129638671875,31901989,1285.8800048828125,29.280000686645508,15.960000038146973
2330,2018-04-20,184.7589439158877,187.59515577424563,184.7589439158877,185.5692901611328,128452087,1270.8299560546875,29.382999420166016,16.8799991607666
2330,2018-04-23,183.5433959960937,184.3537421152818,182.32787681731168,183.5433959960937,71009975,1253.97998046875,29.468000411987305,16.34000015258789
2330,2018-04-24,182.3278704403781,184.35373566749337,182.3278704403781,183.9485626220703,40967892,1243.6700439453125,29.597999572753903,18.020000457763672
2330,2018-04-25,182.7330539279514,183.1382269965277,181.51753472222225,182.327880859375,46771110,1242.18994140625,29.61199951171875,17.84000015258789
2330,2018-04-26,182.32787364238013,182.7330466949188,179.0864892220712,179.89683532714844,48023557,1268.2099609375,29.67799949645996,16.239999771118164
2330,2018-04-27,182.3278695944972,182.7330426380405,179.08648524615057,181.1123504638672,34174459,1258.1099853515625,29.632999420166016,15.40999984741211
2330,2018-04-30,181.922697394955,184.75890871291645,180.3020052132628,183.9485626220703,28500789,1244.4000244140625,29.540000915527344,15.93000030517578
2330,2018-05-02,183.94858383383988,184.3537569259849,180.30202600453467,180.7071990966797,38167942,1259.4200439453125,29.69700050354004,15.970000267028809
2330,2018-05-03,179.0864779586965,180.3019970398641,178.27613190458476,178.68130493164062,31690731,1267.43994140625,29.77300071716309,15.899999618530272
2330,2018-05-04,179.0865067280996,181.51754528096973,178.6813336359546,180.7071990966797,27208722,1296.72998046875,29.667999267578125,14.770000457763672
2330,2018-05-07,182.3278695944972,182.7330426380405,179.4916582896939,181.1123504638672,23268759,1308.47998046875,29.67399978637696,14.75
2330,2018-05-08,181.5175567091557,185.164114768045,181.11238359150136,184.75894165039065,40324763,1318.02001953125,29.8129997253418,14.710000038146973
2330,2018-05-09,185.16411057017208,188.00032232945264,185.16411057017208,185.9744567871093,33778934,1336.6800537109375,29.804000854492188,13.420000076293944
2330,2018-05-10,187.18997611251527,187.595149220984,185.56928367864072,185.9744567871093,27530377,1360.719970703125,29.88400077819824,13.229999542236328
2330,2018-05-11,188.00035311326448,189.6210458125168,186.78483358882528,188.81069946289065,30693910,1350.4599609375,29.70199966430664,12.649999618530272
2330,2018-05-14,190.02621898732983,190.02621898732983,188.4055262880776,188.81069946289065,19921437,1367.5,29.667999267578125,12.93000030517578
2330,2018-05-15,189.21582852113272,189.62100160147776,185.97444387837243,186.7847900390625,23771769,1351.0999755859375,29.79400062561035,14.630000114440918
2330,2018-05-16,185.97444387837243,186.7847900390625,185.16409771768235,186.7847900390625,14409556,1370.0999755859375,29.88500022888184,13.420000076293944
2330,2018-05-17,187.18995353244,187.595126592034,183.5433959960937,183.5433959960937,26852737,1364.8699951171875,29.80900001525879,13.43000030517578
2330,2018-05-18,182.7330426380405,184.35373481221384,181.1123504638672,181.1123504638672,27664541,1345.199951171875,29.895000457763672,13.420000076293944
2330,2018-05-21,182.3279051801524,186.37963640637795,182.3279051801524,185.5692901611328,16127815,1359.3399658203125,29.926000595092773,13.079999923706056
2330,2018-05-22,186.37963640637795,189.21584826473585,185.5692901611328,185.5692901611328,22355097,1366.969970703125,29.91900062561035,13.220000267028809
2330,2018-05-23,187.5951623561868,187.5951623561868,185.16412353515625,185.16412353515625,23062899,1373.949951171875,29.83300018310547,12.579999923706056
2330,2018-05-24,185.97446328375537,186.37963640637795,185.16411703851023,185.5692901611328,12996610,1378.719970703125,29.91399955749512,12.529999732971191
2330,2018-05-25,185.16412353515625,185.9744698088331,184.75895039831784,185.16412353515625,15971294,1390.8399658203125,29.91200065612793,13.220000267028809
2330,2018-05-28,185.9744278491856,186.3796008946087,183.5433895766473,183.9485626220703,16373270,1390.8399658203125,29.94499969482422,13.220000267028809
2330,2018-05-29,183.54340006510407,183.54340006510407,181.11236165364585,182.327880859375,23764776,1380.9200439453125,29.893999099731445,17.020000457763672
2330,2018-05-30,181.5175714967477,181.5175714967477,178.68135944211105,179.08653259277344,49163788,1389.9100341796875,30.059999465942383,14.9399995803833
2330,2018-05-31,179.49169720922197,181.51756286621097,178.6813509464264,181.51756286621097,96069458,1379.0,29.895999908447266,15.43000030517578
2330,2018-06-01,181.92273599760875,183.5434285231999,181.51756286621097,181.51756286621097,27617994,1411.31005859375,29.96999931335449,13.460000038146973
2330,2018-06-04,184.3537707932651,185.5692901611328,183.94859767064256,185.5692901611328,25959480,1422.6700439453125,29.804000854492188,12.739999771118164
2330,2018-06-05,186.37963640637795,186.37963640637795,183.54342454802,185.5692901611328,26534884,1428.510009765625,29.64299964904785,12.399999618530272
2330,2018-06-06,185.5692924167799,186.379638671875,183.9485999065897,186.379638671875,24767441,1437.93994140625,29.799999237060547,11.640000343322754
2330,2018-06-07,187.1899849269701,187.59515805451767,184.7589461616848,186.379638671875,24958266,1424.3399658203125,29.677000045776367,12.130000114440918
2330,2018-06-08,185.56925480376256,185.56925480376256,183.1382165312242,183.9485626220703,23548851,1412.2900390625,29.756999969482425,12.18000030517578
2330,2018-06-11,183.5434177364924,183.9485908440784,182.3278984137341,183.13824462890625,21696933,1408.989990234375,29.836000442504883,12.350000381469728
2330,2018-06-12,182.3279051801524,185.5692901611328,181.5175589349072,185.5692901611328,29501260,1416.3699951171875,29.81599998474121,12.34000015258789
2330,2018-06-13,185.5692818082612,188.0003204345703,184.7589355994915,188.0003204345703,28944970,1414.47998046875,29.801000595092773,12.9399995803833
2330,2018-06-14,186.379607413252,186.379607413252,183.5433959960937,183.5433959960937,33408041,1423.1199951171875,29.80599975585937,12.119999885559082
2330,2018-06-15,182.32789473100144,187.18997192382807,181.51754853219697,187.18997192382807,48059679,1422.0400390625,29.878999710083008,11.979999542236328
2330,2018-06-19,182.7330539279514,183.1382269965277,181.51753472222225,182.327880859375,56889624,1391.5799560546875,30.15900039672852,13.350000381469728
2330,2018-06-20,181.922725306148,184.3537639516645,181.11237909097588,183.13824462890625,40708701,1398.5999755859375,30.176000595092773,12.789999961853027
2330,2018-06-21,184.3537421152818,184.75891517487585,183.1382229364997,183.5433959960937,31242557,1381.010009765625,30.16200065612793,14.640000343322754
2330,2018-06-22,181.92272117530908,184.353759765625,181.51754807692308,184.353759765625,43581409,1371.0,30.319000244140625,13.770000457763672
2330,2018-06-25,184.7736939596473,185.193634173192,183.09393310546875,183.09393310546875,45025211,1328.0400390625,30.29800033569336,17.329999923706055
2330,2018-06-26,180.99428435639064,181.41422469132428,178.47464234678895,180.15440368652344,38446346,1333.4000244140625,30.34199905395508,15.920000076293944
2330,2018-06-27,181.41418800891287,181.41418800891287,178.47460625876843,178.89454650878906,39888414,1300.510009765625,30.40699958801269,17.90999984741211
2330,2018-06-28,177.21476133814397,180.1543426873549,176.37488095265516,178.0546417236328,37940780,1311.6400146484375,30.49300003051757,16.850000381469727
2330,2018-06-29,178.05461476526415,182.25401605689777,178.05461476526415,181.8340759277344,34313680,1313.699951171875,30.569000244140625,16.09000015258789
2330,2018-07-02,183.5138673158449,183.9338075156524,179.73440551757812,179.73440551757812,32449442,1321.81005859375,30.464000701904297,15.600000381469728
2330,2018-07-03,180.99428435639064,183.0939860310588,179.31452301665618,180.15440368652344,28323220,1297.7099609375,30.53499984741211,16.139999389648438
2330,2018-07-04,182.25404972500272,182.6739899317424,180.9942291047838,181.41416931152344,15212295,1297.7099609375,30.51099967956543,16.139999389648438
2330,2018-07-05,179.7344633515898,180.57434402145705,178.89458268172257,180.15440368652344,18225416,1332.9599609375,30.506999969482425,14.970000267028809
2330,2018-07-06,182.6739990656277,182.6739990656277,180.5742979269423,182.25405883789065,29033762,1349.18994140625,30.50900077819824,13.369999885559082
2330,2018-07-09,184.3537626244952,187.2933442608767,183.51388215695764,186.0335235595703,38734793,1358.030029296875,30.42799949645996,12.6899995803833
2330,2018-07-10,187.2933871295001,188.13326778927365,186.45350646972656,186.45350646972656,20118957,1372.25,30.30900001525879,12.640000343322754
2330,2018-07-11,184.7736663818359,184.7736663818359,183.0939057783647,184.7736663818359,19854690,1336.7099609375,30.39999961853028,13.630000114440918
2330,2018-07-12,183.093948052854,186.4534700354751,183.093948052854,185.1936492919922,23666051,1346.199951171875,30.645000457763672,12.579999923706056
2330,2018-07-13,186.87338559293,188.5531463623047,186.87338559293,188.5531463623047,29716311,1340.8299560546875,30.47900009155273,12.18000030517578
2330,2018-07-16,188.55316783384453,188.97310807400905,187.7132873535156,187.7132873535156,15819254,1339.239990234375,30.56599998474121,12.829999923706056
2330,2018-07-17,186.87340402710788,187.71328449464545,185.6135833258016,186.0335235595703,21548436,1358.989990234375,30.46999931335449,12.0600004196167
2330,2018-07-18,187.2933349609375,188.1332153867713,186.4534545351037,187.2933349609375,39898658,1369.4599609375,30.48500061035156,12.100000381469728
2330,2018-07-19,189.393026746992,190.652847324023,188.5531463623047,188.5531463623047,39661216,1365.8199462890625,30.559999465942383,12.869999885559082
2330,2018-07-20,197.37191740337173,199.4716186523437,195.6921564041941,199.4716186523437,97969023,1359.18994140625,30.670000076293945,12.859999656677246
2330,2018-07-23,200.73144803502257,205.7707312492909,200.31150776716683,202.4112091064453,52256877,1361.3800048828125,30.57099914550781,12.619999885559082
2330,2018-07-24,201.57132857073395,202.831149374301,200.31150776716683,202.4112091064453,27239267,1346.5799560546875,30.56999969482422,12.40999984741211
2330,2018-07-25,200.73140565868223,202.4111663754913,200.73140565868223,201.99122619628903,20962512,1353.1500244140625,30.61899948120117,12.289999961853027
2330,2018-07-26,202.4112091064453,203.6710299100124,201.15138830287825,202.4112091064453,30606388,1378.4200439453125,30.39800071716309,12.140000343322754
2330,2018-07-27,203.2510528252413,205.3507537841797,202.41117244166588,205.3507537841797,27129646,1372.239990234375,30.60300064086914,13.029999732971191
2330,2018-07-30,205.35077808636512,206.1906585693359,204.93083784487973,206.1906585693359,22788730,1358.56005859375,30.55500030517578,14.260000228881836
2330,2018-07-31,204.5108643198401,206.61056518554688,203.25104380041603,206.61056518554688,27059442,1367.469970703125,30.57200050354004,12.829999923706056
2330,2018-08-01,207.4504638179656,208.29034423828125,207.0305236078078,208.29034423828125,29136161,1365.1099853515625,30.57099914550781,13.149999618530272
2330,2018-08-02,209.1302155102689,209.55015570205657,204.5108734006043,205.3507537841797,22402110,1378.8299560546875,30.621000289916992,12.1899995803833
2330,2018-08-03,206.61057432846505,208.2903350953631,205.770693945016,207.4504547119141,24719097,1381.6400146484375,30.667999267578125,11.640000343322754
2330,2018-08-06,205.77071832785057,207.45047929379217,204.93083784487973,206.1906585693359,22364568,1389.219970703125,30.57299995422364,11.270000457763672
2330,2018-08-07,205.77069710994112,206.19063730812468,202.83111572265625,202.83111572265625,23992418,1400.0,30.57200050354004,10.93000030517578
2330,2018-08-08,205.7707362319484,207.8704376220703,205.350795953924,207.8704376220703,24382432,1403.77001953125,30.46699905395508,10.850000381469728
2330,2018-08-09,207.4504547119141,208.2903350953631,206.61057432846505,207.4504547119141,15128655,1389.06005859375,30.57299995422364,11.270000457763672
2330,2018-08-10,207.03051147460937,207.45045166015623,205.3507507324219,205.77069091796875,15890492,1354.800048828125,30.59199905395508,13.15999984741211
2330,2018-08-13,202.8311065546936,204.0909270923004,200.73140565868223,201.99122619628903,17881194,1356.75,30.731000900268555,14.779999732971191
2330,2018-08-14,205.7707308352116,205.7707308352116,203.67102950015845,204.5109100341797,17358913,1354.18994140625,30.847999572753903,13.3100004196167
2330,2018-08-15,205.3507569117576,205.3507569117576,201.15135492992204,202.83111572265625,18473321,1334.8599853515625,30.809999465942383,14.640000343322754
2330,2018-08-16,199.8915495932352,202.8311312049004,199.8915495932352,200.73143005371097,19155966,1333.0899658203125,30.826000213623047,13.449999809265137
2330,2018-08-17,201.15139770507807,202.4112185675316,200.7314574175936,201.15139770507807,18324474,1323.4100341796875,30.74399948120117,12.640000343322754
2330,2018-08-20,201.15139770507807,201.57133799256263,199.8915768426246,201.15139770507807,16933437,1322.0999755859375,30.655000686645508,12.489999771118164
2330,2018-08-21,200.73144803502257,202.4112091064453,200.31150776716683,202.4112091064453,12014127,1348.280029296875,30.70599937438965,12.859999656677246
2330,2018-08-22,202.8311278918558,203.6710083386129,201.99124744509865,203.2510681152344,12614240,1354.530029296875,30.631000518798828,12.25
2330,2018-08-23,204.09093320881664,205.3507537841797,204.09093320881664,205.3507537841797,14839240,1356.1300048828125,30.66699981689453,12.40999984741211
2330,2018-08-24,206.19067110222224,206.61061136923288,204.09096976716904,204.5109100341797,14355943,1375.8800048828125,30.8129997253418,11.989999771118164
2330,2018-08-27,206.6105712890625,207.03051147460937,205.3507507324219,205.77069091796875,15152299,1397.4599609375,30.65999984741211,12.15999984741211
2330,2018-08-28,208.7103056515864,209.97012641004665,208.29036539876623,209.55018615722656,36792531,1402.949951171875,30.677000045776367,12.5
2330,2018-08-29,212.90969498093065,217.5290374755859,212.90969498093065,217.5290374755859,56993182,1406.3800048828125,30.589000701904297,12.25
2330,2018-08-30,222.148352027618,225.0879332453748,220.46859133175693,221.3084716796875,48957808,1393.1700439453125,30.61199951171875,13.529999732971191
2330,2018-08-31,216.26922011375427,217.52904081344604,213.32963848114017,215.0093994140625,69069506,1401.199951171875,30.683000564575195,12.859999656677246
2330,2018-09-03,217.52901918878817,218.3688995717565,215.42931823136743,215.8492584228516,26720905,1401.199951171875,30.66900062561035,12.859999656677246
2330,2018-09-04,217.1091525179669,217.94903318534776,214.5895105158241,216.2692718505859,34304615,1410.9300537109375,30.729999542236328,13.15999984741211
2330,2018-09-05,218.3689175230084,222.14837955706048,217.52903707099685,221.7284393310547,44864459,1403.8199462890625,30.714000701904297,13.90999984741211
2330,2018-09-06,225.087995858028,225.087995858028,219.2088317871093,219.2088317871093,35698488,1366.3499755859375,30.72800064086914,14.649999618530272
2330,2018-09-07,220.8885588790432,221.7284393310547,218.7888577490142,221.7284393310547,38663728,1360.77001953125,30.78400039672852,14.880000114440918
2330,2018-09-10,223.8281373454853,223.8281373454853,220.4686155842022,222.1483764648437,41659795,1375.739990234375,30.80500030517578,14.15999984741211
2330,2018-09-11,220.88856846736027,221.3085087115948,216.68916602501503,218.36892700195312,34350276,1361.8900146484375,30.78199958801269,13.220000267028809
2330,2018-09-12,219.20875850977689,220.0486388105806,216.68911760736563,218.788818359375,37885965,1346.02001953125,30.742000579833984,13.140000343322754
2330,2018-09-13,218.368912042356,218.368912042356,212.90968924129712,214.1695098876953,37576180,1362.199951171875,30.718000411987305,12.369999885559082
2330,2018-09-14,215.84930946087016,219.6287720778893,215.84930946087016,219.2088317871093,37903219,1377.31005859375,30.69700050354004,12.06999969482422
2330,2018-09-17,220.46856325726176,220.46856325726176,215.8492219318715,216.6891021728516,24765758,1357.47998046875,30.756999969482425,13.68000030517578
2330,2018-09-18,215.42928750388515,215.8492276354717,213.3295868459525,213.74952697753903,33960152,1368.8699951171875,30.79899978637696,12.789999961853027
2330,2018-09-19,216.6891021728516,218.36886265481164,215.8492219318715,216.6891021728516,59227711,1371.6800537109375,30.7189998626709,11.75
2330,2018-09-20,219.6287477346567,219.6287477346567,216.2692257807805,218.36892700195312,29649071,1387.6700439453125,30.670000076293945,11.800000190734863
2330,2018-09-21,219.6287536621093,219.6287536621093,216.6891718731328,219.6287536621093,35012974,1383.0899658203125,30.711000442504883,11.68000030517578
2330,2018-09-25,219.6287109838265,221.72841185365272,218.788830635896,221.3084716796875,24397062,1364.8199462890625,30.66699981689453,12.420000076293944
2330,2018-09-26,220.88853150572223,221.3084716796875,219.2087708098612,221.3084716796875,24859115,1351.8499755859375,30.590999603271484,12.890000343322754
2330,2018-09-27,221.72843316995872,223.4081940273069,220.04867231261056,222.5683135986328,38495371,1357.8699951171875,30.590999603271484,12.40999984741211
2330,2018-09-28,223.40822509765627,223.40822509765627,218.3689418247768,220.46864318847656,39626486,1366.739990234375,30.520999908447266,12.119999885559082
2330,2018-10-01,220.0486541864084,221.7284149053885,219.20877382691825,220.88853454589844,22254380,1370.43994140625,30.44700050354004,12.0
2330,2018-10-02,220.04873485380008,220.88861552118087,215.8493315168955,216.2692718505859,38391491,1370.8699951171875,30.549999237060547,12.050000190734863
2330,2018-10-03,216.2692257807805,218.36892700195312,215.849285536546,218.36892700195312,25228536,1372.4000244140625,30.64200019836425,11.609999656677246
2330,2018-10-04,215.8493078637311,216.26924815140373,213.3296661376953,213.3296661376953,36408727,1347.1600341796875,30.731000900268555,14.220000267028809
2330,2018-10-05,209.9701385498047,212.4897802124023,208.71031771850585,209.9701385498047,40204660,1315.8399658203125,30.80900001525879,14.81999969482422
2330,2018-10-08,206.19067110222224,207.0305516362435,202.4112086991265,204.5109100341797,50876958,1301.0,30.900999069213867,15.6899995803833
2330,2018-10-09,204.51084599729444,205.77066640384865,203.25102559074028,204.9307861328125,28905345,1300.1500244140625,30.95299911499023,15.949999809265137
2330,2018-10-11,196.1120823116093,196.1120823116093,190.65285946353453,191.0727996826172,94589657,1229.3599853515625,31.069000244140625,24.979999542236328
2330,2018-10-12,194.0123686971544,199.05165100097656,192.33260792921365,199.05165100097656,47175769,1253.5799560546875,30.94300079345703,21.309999465942383
2330,2018-10-15,196.53201922832497,196.53201922832497,193.59243774414065,193.59243774414065,42168280,1241.8199462890625,30.89200019836425,21.299999237060547
2330,2018-10-16,192.75254812119883,199.05165100097656,192.33260792921365,199.05165100097656,37818077,1282.949951171875,30.825000762939453,17.6200008392334
2330,2018-10-17,202.83111888957475,204.09093950379568,199.89153745639248,200.3114776611328,42494858,1277.31005859375,30.76799964904785,17.399999618530273
2330,2018-10-18,199.8915344625396,200.73141485944103,197.7918334702861,198.6317138671875,25676430,1245.300048828125,30.802000045776367,20.059999465942383
2330,2018-10-19,194.0123597484524,198.63170164722507,193.172479403221,198.2117614746093,28358460,1225.93994140625,30.94700050354004,19.88999938964844
2330,2018-10-22,195.27218927310992,199.8915313849469,194.4323088891396,199.05165100097656,29275777,1234.199951171875,30.88500022888184,19.63999938964844
2330,2018-10-23,194.85229226817256,196.53205340841544,193.1725311279297,193.1725311279297,32827745,1227.6099853515625,30.84499931335449,20.709999084472656
2330,2018-10-24,193.1724731179364,194.01235343584048,190.6528321642242,192.7525329589844,44321950,1146.4100341796875,30.9379997253418,25.229999542236328
2330,2018-10-25,185.1936248918329,186.4534454693284,184.3537445068359,184.3537445068359,75524118,1173.2099609375,30.905000686645508,24.21999931335449
